date,continent,new_cases_avg_per_pop,new_deaths_avg_per_pop
2022-01-05,North America,1090.4520007496997,2.644148622088859
2022-01-05,South America,214.06695147434675,0.5942042908766503
2022-01-05,Oceania,NA,NA
2022-01-06,Asia,38.098368735518925,0.21927419512263147
2022-01-06,Europe,1234.1640145968495,3.9147350940130394
2022-01-06,Africa,32.76742254585421,0.19277527471291855
2022-01-06,North America,1158.686795983395,2.7735605624882136
2022-01-06,South America,252.25404163594865,0.5392280490060682
2022-01-06,Oceania,NA,NA
2022-01-07,Asia,44.21142092511971,0.21407826985963022
2022-01-07,Europe,1310.3148242124778,3.8047235768825685
2022-01-07,Africa,32.341463132793244,0.20339822340050237
2022-01-07,North America,1251.5631188107113,3.1538436946114565
2022-01-07,South America,301.5818861531448,0.5859743145487188
2022-01-07,Oceania,NA,NA
2022-01-08,Asia,51.5657150952997,0.22081145111760223
2022-01-08,Europe,1349.803439253326,3.806055896294183
2022-01-08,Africa,32.531009864277586,0.21704142220514439
2022-01-08,North America,1310.101417146998,3.2960281356461287
2022-01-08,South America,363.07692767355474,0.6363417696756594
2022-01-08,Oceania,NA,NA
2022-01-09,Asia,59.40695047444664,0.22102666695689815
2022-01-09,Europe,1439.7976185496645,3.809101197806445
2022-01-09,Africa,33.12047936988272,0.2283933967830526
2022-01-09,North America,1362.895464065484,3.363987478649142
2022-01-09,South America,402.7049220906509,0.7341138884514848
2022-01-09,Oceania,NA,NA
2022-01-10,Asia,67.4682901669535,0.2298812614879298
2022-01-10,Europe,1447.303906114702,3.8220437292335596
2022-01-10,Africa,33.50051015185325,0.2336007245710839
2022-01-10,North America,1452.949787224129,3.4145955000343644
2022-01-10,South America,435.8493411566027,0.748269447735527
2022-01-10,Oceania,NA,NA
2022-01-11,Asia,74.69831256250004,0.23086510532471113
2022-01-11,Europe,1473.7584403517235,3.8972246103175325
2022-01-11,Africa,31.456738141606728,0.22620631911207945
2022-01-11,North America,1453.2519894089721,3.5003881458112174
2022-01-11,South America,489.55322868688654,0.9010178083819346
2022-01-11,Oceania,NA,NA
2022-01-12,Asia,84.57475189850868,0.23366291123555794
2022-01-12,Europe,1493.300520818599,3.9048378640981873
2022-01-12,Africa,29.857776071013838,0.24193244903193395
2022-01-12,North America,1505.3266794520541,3.676070277191347
2022-01-12,South America,540.3720157156507,0.9714664057490277
2022-01-12,Oceania,NA,NA
2022-01-13,Asia,91.3120837476671,0.23842840481996733
2022-01-13,Europe,1517.1031684324737,3.9086444909885154
2022-01-13,Africa,28.708102241972288,0.24245318181073708
2022-01-13,North America,1512.6248381169592,3.8146398595556463
2022-01-13,South America,576.797232544969,1.0886612686587716
2022-01-13,Oceania,NA,NA
2022-01-14,Asia,97.85329247698715,0.2296045554088351
2022-01-14,Europe,1527.074056577654,4.0041908259357415
2022-01-14,Africa,27.8574331745195,0.2396412248052002
2022-01-14,North America,1511.5244751376977,3.8934437785697784
2022-01-14,South America,619.9555576076947,1.1521966859104023
2022-01-14,Oceania,NA,NA
2022-01-15,Asia,104.20846248579583,0.22560768982191104
2022-01-15,Europe,1531.8555606145942,4.041876432149986
2022-01-15,Africa,27.294729333744836,0.24672319059692277
2022-01-15,North America,1526.4116680951838,4.010806190067889
2022-01-15,South America,629.6435565418824,1.2147445060026811
2022-01-15,Oceania,NA,NA
2022-01-16,Asia,108.22998565887919,0.23012722244712513
2022-01-16,Europe,1527.901236600922,4.051202668031289
2022-01-16,Africa,26.120060331320733,0.24609831126235898
2022-01-16,North America,1524.456029554512,4.0515335977540925
2022-01-16,South America,650.779781747276,1.2180364965338537
2022-01-16,Oceania,NA,NA
2022-01-17,Asia,109.93092867219445,0.22093443159719992
2022-01-17,Europe,1533.6878804682535,4.091933575757795
2022-01-17,Africa,26.015184749669785,0.2567212599499429
2022-01-17,North America,1356.4728241705432,3.8387389173581328
2022-01-17,South America,682.0638969640621,1.3737476486583167
2022-01-17,Oceania,NA,NA
2022-01-18,Asia,114.48483434145608,0.21887450856393906
2022-01-18,Europe,1575.8213398725015,4.100117823572
2022-01-18,Africa,24.814374961749767,0.25567979439233657
2022-01-18,North America,1426.399373261973,3.8440407100746805
2022-01-18,South America,708.4268155357984,1.3832944211987173
2022-01-18,Oceania,NA,NA
2022-01-19,Asia,123.06462899082678,0.22056549015840693
2022-01-19,Europe,1615.7330614922098,3.9784960944260295
2022-01-19,Africa,24.329260305016774,0.23401731079412638
2022-01-19,North America,1454.878193829484,4.115637091508708
2022-01-19,South America,754.8685719543155,1.5577699193508638
2022-01-19,Oceania,NA,NA
2022-01-20,Asia,129.03059652682873,0.22932784932974035
2022-01-20,Europe,1694.760348717514,3.9920096198866926
2022-01-20,Africa,24.615975773025777,0.25151393216191154
2022-01-20,North America,1415.5268423438033,4.184319406245795
2022-01-20,South America,800.5633757213096,1.7256614364406653
2022-01-20,Oceania,NA,NA
2022-01-21,Asia,134.8145529530262,0.24405476176156038
2022-01-21,Europe,1747.7851386490233,3.952420700227284
2022-01-21,Africa,24.31707515799278,0.2550549150577728
2022-01-21,North America,1424.189248670907,4.475677015077862
2022-01-21,South America,821.1679444559188,1.863266640643679
2022-01-21,Oceania,NA,NA
2022-01-22,Asia,138.41354594333185,0.24952739310365632
2022-01-22,Europe,1805.151005886262,3.9094058163665806
2022-01-22,Africa,24.74324286416526,0.25443003572320905
2022-01-22,North America,1373.9856094756105,4.358073613001725
2022-01-22,South America,862.0630260284632,1.9844118921908298
2022-01-22,Oceania,NA,NA
2022-01-23,Asia,141.32409420884983,0.25370872940997685
2022-01-23,Europe,1844.6940556916422,3.900079580485278
2022-01-23,Africa,24.645761687973316,0.2573461392845066
2022-01-23,North America,1358.4349694568218,4.443625268200554
2022-01-23,South America,884.83965011554,2.0403757312207635
2022-01-23,Oceania,NA,NA
2022-01-24,Asia,150.3943657559759,0.2719098403904308
2022-01-24,Europe,1898.9672289118344,3.89893759241818
2022-01-24,Africa,24.30916001975497,0.28765278701084873
2022-01-24,North America,1406.8237086090132,4.7272711785358235
2022-01-24,South America,887.6467304414708,2.159216589396094
2022-01-24,Oceania,NA,NA
2022-01-25,Asia,154.60460247500188,0.2757529803778577
2022-01-25,Europe,1953.2364051737918,3.895701959561401
2022-01-25,Africa,27.340866257946796,0.3283740903132535
2022-01-25,North America,1267.5289855954368,4.988504965114782
2022-01-25,South America,903.5160999960414,2.3327044903888887
2022-01-25,Oceania,NA,NA
2022-01-26,Asia,151.63496208903723,0.2806107093219654
2022-01-26,Europe,1986.3373099613254,3.9196837089704655
2022-01-26,Africa,27.158401492254175,0.3385804527777948
2022-01-26,North America,1170.4073727456343,4.904158262806078
2022-01-26,South America,876.2399832509578,2.4844652538759444
2022-01-26,Oceania,NA,NA
2022-01-27,Asia,151.23552149130404,0.28042623860256893
2022-01-27,Europe,2028.872368502503,3.8979859356955977
2022-01-27,Africa,25.908642823126662,0.32556213330771655
2022-01-27,North America,1126.4897317875384,4.978865341993787
2022-01-27,South America,886.5221864760223,2.7402529181480535
2022-01-27,Oceania,NA,NA
2022-01-28,Asia,150.010728149871,0.29383111087871405
2022-01-28,Europe,2044.8152832445735,3.9423331389679155
2022-01-28,Africa,24.981738476857096,0.32327090908098277
2022-01-28,North America,1066.1187001053727,5.236002288746321
2022-01-28,South America,878.6516955140949,2.900243657963041
2022-01-28,Oceania,NA,NA
2022-01-29,Asia,149.72018676682154,0.30563723692008965
2022-01-29,Europe,2061.4220737163178,3.9585113032518087
2022-01-29,Africa,24.135651857857766,0.3248331074173922
2022-01-29,North America,1046.5170084699857,5.4054186650978044
2022-01-29,South America,873.2821297586993,3.0977630898333954
2022-01-29,Oceania,NA,NA
2022-01-30,Asia,152.09051253058686,0.3267591342909881
2022-01-30,Europe,2073.9584380542337,3.969550521233759
2022-01-30,Africa,24.12565378850475,0.3219170038560946
2022-01-30,North America,989.0224403271247,5.262993233485107
2022-01-30,South America,857.1540097483786,3.2623626163920245
2022-01-30,Oceania,NA,NA
2022-01-31,Asia,147.98892906528542,0.35104777901152634
2022-01-31,Europe,2063.230221489223,4.020368990219634
2022-01-31,Africa,24.38320822090078,0.2831744851131418
2022-01-31,North America,898.6410929541,5.39433309850866
2022-01-31,South America,833.131367245253,3.2676298012419007
2022-01-31,Oceania,NA,NA
2022-02-01,Asia,146.68484405963184,0.3866198827351501
2022-02-01,Europe,2045.532261419367,3.965553562998915
2022-02-01,Africa,21.355667844939383,0.25474247539049094
2022-02-01,North America,850.3032028138718,5.511213528850722
2022-02-01,South America,795.5513201375993,3.4154401760915496
2022-02-01,Oceania,NA,NA
2022-02-02,Asia,145.32323493464642,0.3998095391719994
2022-02-02,Europe,2035.4812437781457,4.082607339876493
2022-02-02,Africa,19.915008539102644,0.263074199851341
2022-02-02,North America,774.9454490654954,5.462533432089699
2022-02-02,South America,787.2176461079359,3.634686745467643
2022-02-02,Oceania,NA,NA
2022-02-03,Asia,144.934555128878,0.42815653971926043
2022-02-03,Europe,1992.7402467222012,4.1301901760055895
2022-02-03,Africa,19.341473456528878,0.2682815276393723
2022-02-03,North America,713.7702318244606,5.4097564955022515
2022-02-03,South America,769.2865028836919,3.6913089826038115
2022-02-03,Oceania,NA,NA
2022-02-04,Asia,143.3979447814251,0.4399319206407366
2022-02-04,Europe,1947.5525402324988,4.144084364155286
2022-02-04,Africa,18.19679866216384,0.25099319938310843
2022-02-04,North America,644.701127209643,5.508321641914423
2022-02-04,South America,752.2020596240658,3.80916224361979
2022-02-04,Oceania,NA,NA
2022-02-05,Asia,140.51549755549522,0.44328313870977293
2022-02-05,Europe,1927.4919971831607,4.180627982302432
2022-02-05,Africa,17.100864455894772,0.26328249296286227
2022-02-05,North America,616.9917895577656,5.444218148159808
2022-02-05,South America,721.5210370725903,3.8815860353055864
2022-02-05,Oceania,NA,NA
2022-02-06,Asia,137.64310398377242,0.4520454978811064
2022-02-06,Europe,1906.2319860006803,4.210700334736021
2022-02-06,Africa,17.12023571526625,0.25994980317852223
2022-02-06,North America,587.555995404918,5.442772204691659
2022-02-06,South America,686.6157322715144,3.8160754237352523
2022-02-06,Oceania,NA,NA
2022-02-07,Asia,135.86923354605574,0.4579178157818947
2022-02-07,Europe,1941.020178157352,4.2856908844754775
2022-02-07,Africa,15.654164649823919,0.2747386140965311
2022-02-07,North America,537.9194070397139,5.550013011912726
2022-02-07,South America,664.3266519821043,3.801590665398093
2022-02-07,Oceania,NA,NA
2022-02-08,Asia,134.86537463621994,0.45804079626149236
2022-02-08,Europe,1882.6546906987128,4.448804846726021
2022-02-08,Africa,14.650295998847245,0.28952742501454004
2022-02-08,North America,500.1410010568014,5.267572054467579
2022-02-08,South America,656.88313219207,3.8993627841739182
2022-02-08,Oceania,NA,NA
2022-02-09,Asia,132.68277857456042,0.4790397131527931
2022-02-09,Europe,1791.8843401794365,4.395131407572399
2022-02-09,Africa,14.82245025551956,0.30494111526711265
2022-02-09,North America,471.29876669762905,5.40421371220768
2022-02-09,South America,633.0023744808377,3.909238755767436
2022-02-09,Oceania,NA,NA
2022-02-10,Asia,130.0218806826257,0.4684941370272936
2022-02-10,Europe,1798.496831750625,4.495816688821568
2022-02-10,Africa,13.691418659959163,0.303170623819182
2022-02-10,North America,433.0010260190729,5.4516888560785794
2022-02-10,South America,577.1122760388023,3.810479039832259
2022-02-10,Oceania,NA,NA
2022-02-11,Asia,128.41910683714926,0.4684326467874948
2022-02-11,Europe,1763.8462491560388,4.576136516207483
2022-02-11,Africa,13.762134171320628,0.32233359007913714
2022-02-11,North America,385.2251259067988,5.003928362108373
2022-02-11,South America,547.9656502739065,3.8858656229961106
2022-02-11,Oceania,NA,NA
2022-02-12,Asia,126.36447196451113,0.4728291989331112
2022-02-12,Europe,1719.6988937954627,4.593456668558474
2022-02-12,Africa,12.874284783461292,0.31150234828003204
2022-02-12,North America,383.07380301677074,5.131653368461554
2022-02-12,South America,526.2240280098302,3.8154170256290176
2022-02-12,Oceania,NA,NA
2022-02-13,Asia,123.73468813391463,0.4573644036237053
2022-02-13,Europe,1683.6196841289366,4.58736606553395
2022-02-13,Africa,12.348657116537412,0.30025452025788446
2022-02-13,North America,372.6075822131507,5.119362848982285
2022-02-13,South America,519.7345270757298,3.8341813716567015
2022-02-13,Oceania,NA,NA
2022-02-14,Asia,121.30161158043458,0.44371357038836473
2022-02-14,Europe,1562.1778181035334,4.613822122421728
2022-02-14,Africa,12.19514509334625,0.29910890814451757
2022-02-14,North America,331.00489674756153,5.120808792450434
2022-02-14,South America,515.7630696989232,3.942158661079162
2022-02-14,Oceania,NA,NA
2022-02-15,Asia,119.78055826365079,0.42514351796911776
2022-02-15,Europe,1473.4843632156199,4.513327172517076
2022-02-15,Africa,11.832819225855033,0.2722390967582761
2022-02-15,North America,304.21493815084904,5.0135679852293675
2022-02-15,South America,486.4373596491317,3.7755839402018294
2022-02-15,Oceania,NA,NA
2022-02-16,Asia,118.49584268353382,0.41103150793528603
2022-02-16,Europe,1469.7138992807502,4.650936734602423
2022-02-16,Africa,11.493822186854196,0.24755636304300774
2022-02-16,North America,292.2148123181007,5.07405662031361
2022-02-16,South America,462.40681636873126,3.57148052726913
2022-02-16,Oceania,NA,NA
2022-02-17,Asia,118.6606672713146,0.41739574775446503
2022-02-17,Europe,1352.8238073594566,4.614583447799793
2022-02-17,Africa,11.139411457600785,0.26911470008545735
2022-02-17,North America,278.408944084212,5.10128855563042
2022-02-17,South America,446.9571756068852,3.677811821426004
2022-02-17,Oceania,NA,NA
2022-02-18,Asia,118.25372486432593,0.4100169189786053
2022-02-18,Europe,1302.3901883521935,4.61420278511076
2022-02-18,Africa,10.981212839400396,0.28786108012236994
2022-02-18,North America,253.484975533146,4.813545805468727
2022-02-18,South America,426.7239434041923,3.594524460987338
2022-02-18,Oceania,NA,NA
2022-02-19,Asia,119.60687908133899,0.4195171610275247
2022-02-19,Europe,1257.6533768176503,4.578991486375228
2022-02-19,Africa,10.50609625202042,0.290360597460625
2022-02-19,North America,242.040573973323,4.702690139577287
2022-02-19,South America,413.02662920208945,3.59781645151851
2022-02-19,Oceania,NA,NA
2022-02-20,Asia,119.68973717946793,0.4247745765303248
2022-02-20,Europe,1232.144028037497,4.574042871417803
2022-02-20,Africa,10.888522404773438,0.3018167185942939
2022-02-20,North America,234.5698660545521,4.70775094171581
2022-02-20,South America,399.8399027313714,3.56423814810055
2022-02-20,Oceania,NA,NA
2022-02-21,Asia,119.67777732782706,0.42053174998420545
2022-02-21,Europe,1205.96909054557,4.448995178070537
2022-02-21,Africa,10.61107598022713,0.2944223131352894
2022-02-21,North America,206.38240309587334,4.123589780583528
2022-02-21,South America,386.86748484423276,3.439142507915992
2022-02-21,Oceania,NA,NA
2022-02-22,Asia,120.88784375682825,0.4215770840607856
2022-02-22,Europe,1175.5853560323521,4.489726085797043
2022-02-22,Africa,10.52130164916147,0.2822371661112962
2022-02-22,North America,199.98651315509332,4.0223737378130835
2022-02-22,South America,374.00831143136645,3.3528923559992703
2022-02-22,Oceania,NA,NA
2022-02-23,Asia,122.8895047878797,0.4244056350915318
2022-02-23,Europe,1112.0333394356417,4.35192619236718
2022-02-23,Africa,10.052433855127132,0.27650910554446173
2022-02-23,North America,188.3693213508265,3.9811643489708306
2022-02-23,South America,365.4471608559991,3.334457209024704
2022-02-23,Oceania,NA,NA
2022-02-24,Asia,122.76846125083568,0.42329881077515286
2022-02-24,Europe,1074.9288148162057,4.227639824397979
2022-02-24,Africa,9.504831264937762,0.22964315545218011
2022-02-24,North America,178.37279118377694,3.9618851027288406
2022-02-24,South America,346.5376380458906,3.207386374521443
2022-02-24,Oceania,NA,NA
2022-02-25,Asia,123.52934147810643,0.42532798868851424
2022-02-25,Europe,1027.6109199186758,4.049109023241609
2022-02-25,Africa,9.022528565210303,0.19767016283366798
2022-02-25,North America,164.84430310519485,3.9592342063705677
2022-02-25,South America,325.60518705437664,3.009866942651088
2022-02-25,Oceania,NA,NA
2022-02-26,Asia,126.19623466842154,0.4143212357645235
2022-02-26,Europe,986.5811919812784,3.9467107598917925
2022-02-26,Africa,8.958165993750237,0.16944644622253832
2022-02-26,North America,161.49091921197882,3.828376322503064
2022-02-26,South America,307.8560909065066,2.9209831983094285
2022-02-26,Oceania,NA,NA
2022-02-27,Asia,128.1969426007561,0.41186162617257027
2022-02-27,Europe,944.3521862420831,3.898747261073663
2022-02-27,Africa,8.259550897707959,0.1656971702151558
2022-02-27,North America,159.57962293766357,3.7507773563790563
2022-02-27,South America,300.4017075477194,2.8571185820046803
